sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,key.rt,block_intro_text.stopped,block_intro_key.stopped,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
F,False,1,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,790,790,790,,,,,,,,,,,,,5452.454869499999,5453.5079785,,,,,,,5455.5356606,5455.5356606,5455.5356606,5455.5356606,5455.5356606,5455.5356606,5455.5356606,5455.5356606,None,None,None,,,,,,,,,,,5452.454869499999,5452.454869499999,None,,,5453.5079785,n,0.45536250000051837,5452.454869499999,5452.454869499999,5453.5079785,5455.5356606,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
B,False,1,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,791,791,791,,,,,,,,,,,,,5455.5356606,5456.5901254,,,,,,,5458.6152035,5458.6152035,5458.6152035,5458.6152035,5458.6152035,5458.6152035,5458.6152035,5458.6152035,None,None,None,,,,,,,,,,,5455.5356606,5455.5356606,None,,,5456.5901254,n,0.4782105000001309,5455.5356606,5455.5356606,5456.5901254,5458.6152035,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
N,False,1,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,792,792,792,,,,,,,,,,,,,5458.6152035,5459.675874099999,,,,,,,5461.6999414,5461.6999414,5461.6999414,5461.6999414,5461.6999414,5461.6999414,5461.6999414,5461.6999414,None,None,None,,,,,,,,,,,5458.6152035,5458.6152035,None,,,5459.675874099999,n,0.4247975000004942,5458.6152035,5458.6152035,5459.675874099999,5461.6999414,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
K,False,1,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,793,793,793,,,,,,,,,,,,,5461.6999414,5462.7574095,,,,,,,5464.9845399999995,5464.9845399999995,5464.9845399999995,5464.9845399999995,5464.9845399999995,5464.9845399999995,5464.9845399999995,5464.9845399999995,None,None,None,,,,,,,,,,,5461.6999414,5461.6999414,None,,,5462.7574095,n,0.5657594000001325,5461.6999414,5461.6999414,5462.7574095,5464.9845399999995,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
G,False,1,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,794,794,794,,,,,,,,,,,,,5464.9845399999995,5466.042043099999,,,,,,,5468.0762165999995,5468.0762165999995,5468.0762165999995,5468.0762165999995,5468.0762165999995,5468.0762165999995,5468.0762165999995,5468.0762165999995,None,None,None,,,,,,,,,,,5464.9845399999995,5464.9845399999995,None,,,5466.042043099999,n,0.5070573999998658,5464.9845399999995,5464.9845399999995,5466.042043099999,5468.0762165999995,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
Z,False,1,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,795,795,795,,,,,,,,,,,,,5468.0762165999995,5469.140651199999,,,,,,,5471.167750199999,5471.167750199999,5471.167750199999,5471.167750199999,5471.167750199999,5471.167750199999,5471.167750199999,5471.167750199999,None,None,None,,,,,,,,,,,5468.0762165999995,5468.0762165999995,None,,,5469.140651199999,n,0.7037436000007062,5468.0762165999995,5468.0762165999995,5469.140651199999,5471.167750199999,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
Z,True,1,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,796,796,796,,,,,,,,,,,,,5471.167750199999,5472.228028099999,,,,,,,5474.2598167999995,5474.2598167999995,5474.2598167999995,5474.2598167999995,5474.2598167999995,5474.2598167999995,5474.2598167999995,5474.2598167999995,None,None,None,,,,,,,,,,,5471.167750199999,5471.167750199999,None,,,5472.228028099999,c,0.648199900000435,5471.167750199999,5471.167750199999,5472.228028099999,5474.2598167999995,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
J,False,1,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,797,797,797,,,,,,,,,,,,,5474.2598167999995,5475.3267031,,,,,,,5477.5561577,5477.5561577,5477.5561577,5477.5561577,5477.5561577,5477.5561577,5477.5561577,5477.5561577,None,None,None,,,,,,,,,,,5474.2598167999995,5474.2598167999995,None,,,5475.3267031,n,0.5729625000010117,5474.2598167999995,5474.2598167999995,5475.3267031,5477.5561577,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
T,False,1,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,798,798,798,,,,,,,,,,,,,5477.5561577,,,,,,,,5480.659351599999,5480.659351599999,5480.659351599999,5480.659351599999,5480.659351599999,5480.659351599999,5480.659351599999,5480.659351599999,None,None,None,,,,,,,,,,,5477.5561577,5477.5561577,None,,,5478.6300283,n,0.5828416000001369,5477.5561577,5477.5561577,5478.6300283,5480.659351599999,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
T,True,1,letter,6,False,True,robot_stimuli\\filler.mp4,10,,,,,,,,,0,799,799,799,,,,,,,,,,,,,5480.659351599999,5481.7228024,,,,,,,5483.9792351999995,5492.337144499999,5483.9792351999995,5492.337144499999,5483.9792351999995,5492.337144499999,5483.9792351999995,5492.337144499999,13.024691358024686,4.977777599999172,space,,,,8.31229039999991,,,,,,,5480.659351599999,5480.659351599999,None,,,5481.7228024,c,0.88877260000001,5480.659351599999,5480.659351599999,5481.7228024,5483.9792351999995,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
T,False,2,letter,6,True,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,800,800,800,,,,,,,,,,,,,5494.870669,5495.9251693,,,,,,,5498.1534126,5498.1534126,5498.1534126,5498.1534126,5498.1534126,5498.1534126,5498.1534126,5498.1534126,None,None,None,,,,,,,,,,,5492.337144499999,5492.337144499999,space,2.5158501000002786,,5495.9251693,n,0.9112229000008654,,,5495.9251693,5498.1534126,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
Z,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,801,801,801,,,,,,,,,,,,,5498.1534126,5499.2082135,,,,,,,5501.2414119,5501.2414119,5501.2414119,5501.2414119,5501.2414119,5501.2414119,5501.2414119,5501.2414119,None,None,None,,,,,,,,,,,5498.1534126,5498.1534126,None,,,5499.2082135,n,0.4916977000009126,5498.1534126,5498.1534126,5499.2082135,5501.2414119,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
X,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,802,802,802,,,,,,,,,,,,,5501.2414119,5502.3090599,,,,,,,5504.3434914,5504.3434914,5504.3434914,5504.3434914,5504.3434914,5504.3434914,5504.3434914,5504.3434914,None,None,None,,,,,,,,,,,5501.2414119,5501.2414119,None,,,5502.3090599,n,0.8064310000006287,5501.2414119,5501.2414119,5502.3090599,5504.3434914,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
Q,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,803,803,803,,,,,,,,,,,,,5504.3434914,5505.4090742,,,,,,,5507.4360716,5507.4360716,5507.4360716,5507.4360716,5507.4360716,5507.4360716,5507.4360716,5507.4360716,None,None,None,,,,,,,,,,,5504.3434914,5504.3434914,None,,,5505.4090742,n,1.283128300000243,5504.3434914,5504.3434914,5505.4090742,5507.4360716,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
X,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,804,804,804,,,,,,,,,,,,,5507.4360716,5508.4913902,,,,,,,5510.7186163999995,5510.7186163999995,5510.7186163999995,5510.7186163999995,5510.7186163999995,5510.7186163999995,5510.7186163999995,5510.7186163999995,None,None,None,,,,,,,,,,,5507.4360716,5507.4360716,None,,,5508.4913902,c,0.6089024000009147,5507.4360716,5507.4360716,5508.4913902,5510.7186163999995,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
Q,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,805,805,805,,,,,,,,,,,,,5510.7186163999995,5511.773896199999,,,,,,,5514.0041218,5514.0041218,5514.0041218,5514.0041218,5514.0041218,5514.0041218,5514.0041218,5514.0041218,None,None,None,,,,,,,,,,,5510.7186163999995,5510.7186163999995,None,,,5511.773896199999,c,0.5972797000001435,5510.7186163999995,5510.7186163999995,5511.773896199999,5514.0041218,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
C,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,806,806,806,,,,,,,,,,,,,5514.0041218,5515.0587970999995,,,,,,,5517.0879015,5517.0879015,5517.0879015,5517.0879015,5517.0879015,5517.0879015,5517.0879015,5517.0879015,None,None,None,,,,,,,,,,,5514.0041218,5514.0041218,None,,,5515.0587970999995,n,0.48834160000089355,5514.0041218,5514.0041218,5515.0587970999995,5517.0879015,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
Q,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,807,807,807,,,,,,,,,,,,,5517.0879015,5518.141110099999,,,,,,,5520.1676121,5520.1676121,5520.1676121,5520.1676121,5520.1676121,5520.1676121,5520.1676121,5520.1676121,None,None,None,,,,,,,,,,,5517.0879015,5517.0879015,None,,,5518.141110099999,c,0.9352360000000033,5517.0879015,5517.0879015,5518.141110099999,5520.1676121,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
B,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,808,808,808,,,,,,,,,,,,,5520.1676121,5521.2244777,,,,,,,5523.2597995999995,5523.2597995999995,5523.2597995999995,5523.2597995999995,5523.2597995999995,5523.2597995999995,5523.2597995999995,5523.2597995999995,None,None,None,,,,,,,,,,,5520.1676121,5520.1676121,None,,,5521.2244777,n,1.0280304000004605,5520.1676121,5520.1676121,5521.2244777,5523.2597995999995,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
W,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,809,809,809,,,,,,,,,,,,,5523.2597995999995,5524.3241406,,,,,,,5526.5529756,5526.5529756,5526.5529756,5526.5529756,5526.5529756,5526.5529756,5526.5529756,5526.5529756,None,None,None,,,,,,,,,,,5523.2597995999995,5523.2597995999995,None,,,5524.3241406,n,1.0243925000001752,5523.2597995999995,5523.2597995999995,5524.3241406,5526.5529756,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
M,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,810,810,810,,,,,,,,,,,,,5526.5529756,5527.608447799999,,,,,,,5529.644192199999,5529.644192199999,5529.644192199999,5529.644192199999,5529.644192199999,5529.644192199999,5529.644192199999,5529.644192199999,None,None,None,,,,,,,,,,,5526.5529756,5526.5529756,None,,,5527.608447799999,n,1.227197700000687,5526.5529756,5526.5529756,5527.608447799999,5529.644192199999,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
X,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,811,811,811,,,,,,,,,,,,,5529.644192199999,5530.7078184,,,,,,,5532.940115699999,5532.940115699999,5532.940115699999,5532.940115699999,5532.940115699999,5532.940115699999,5532.940115699999,5532.940115699999,None,None,None,,,,,,,,,,,5529.644192199999,5529.644192199999,None,,,5530.7078184,n,0.9286640000006798,5529.644192199999,5529.644192199999,5530.7078184,5532.940115699999,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
J,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,812,812,812,,,,,,,,,,,,,5532.940115699999,,,,,,,,5536.240062299999,5536.240062299999,5536.240062299999,5536.240062299999,5536.240062299999,5536.240062299999,5536.240062299999,5536.240062299999,None,None,None,,,,,,,,,,,5532.940115699999,5532.940115699999,None,,,5534.0083423,n,0.5242865999996127,5532.940115699999,5532.940115699999,5534.0083423,5536.240062299999,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
X,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,813,813,813,,,,,,,,,,,,,5536.240062299999,,,,,,,,5539.5361586,5539.5361586,5539.5361586,5539.5361586,5539.5361586,5539.5361586,5539.5361586,5539.5361586,None,None,None,,,,,,,,,,,5536.240062299999,5536.240062299999,None,,,5537.307011899999,c,0.6487110000004748,5536.240062299999,5536.240062299999,5537.307011899999,5539.5361586,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,814,814,814,,,,,,,,,,,,,5539.5361586,5540.5917911,,,,,,,5542.6193143,5542.6193143,5542.6193143,5542.6193143,5542.6193143,5542.6193143,5542.6193143,5542.6193143,None,None,None,,,,,,,,,,,5539.5361586,5539.5361586,None,,,5540.5917911,n,0.9723900000005585,5539.5361586,5539.5361586,5540.5917911,5542.6193143,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
K,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,815,815,815,,,,,,,,,,,,,5542.6193143,5543.6740752999995,,,,,,,5545.902454,5545.902454,5545.902454,5545.902454,5545.902454,5545.902454,5545.902454,5545.902454,None,None,None,,,,,,,,,,,5542.6193143,5542.6193143,None,,,5543.6740752999995,n,0.6182050000004153,5542.6193143,5542.6193143,5543.6740752999995,5545.902454,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
F,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,816,816,816,,,,,,,,,,,,,5545.902454,5546.9577362,,,,,,,5548.9858561,5548.9858561,5548.9858561,5548.9858561,5548.9858561,5548.9858561,5548.9858561,5548.9858561,None,None,None,,,,,,,,,,,5545.902454,5545.902454,None,,,5546.9577362,n,0.9112129000002085,5545.902454,5545.902454,5546.9577362,5548.9858561,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
P,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,817,817,817,,,,,,,,,,,,,5548.9858561,5550.0405236999995,,,,,,,5552.2719812,5552.2719812,5552.2719812,5552.2719812,5552.2719812,5552.2719812,5552.2719812,5552.2719812,None,None,None,,,,,,,,,,,5548.9858561,5548.9858561,None,,,5550.0405236999995,n,1.0353080000010948,5548.9858561,5548.9858561,5550.0405236999995,5552.2719812,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
B,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,818,818,818,,,,,,,,,,,,,5552.2719812,,,,,,,,5555.3737034999995,5555.3737034999995,5555.3737034999995,5555.3737034999995,5555.3737034999995,5555.3737034999995,5555.3737034999995,5555.3737034999995,None,None,None,,,,,,,,,,,5552.2719812,5552.2719812,None,,,5553.3425331,n,0.5812259000010442,5552.2719812,5552.2719812,5553.3425331,5555.3737034999995,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
P,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,819,819,819,,,,,,,,,,,,,5555.3737034999995,,,,,,,,5558.6740294,5558.6740294,5558.6740294,5558.6740294,5558.6740294,5558.6740294,5558.6740294,5558.6740294,None,None,None,,,,,,,,,,,5555.3737034999995,5555.3737034999995,None,,,5556.4401621,c,0.5480726000002676,5555.3737034999995,5555.3737034999995,5556.4401621,5558.6740294,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
F,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,820,820,820,,,,,,,,,,,,,5558.6740294,,,,,,,,5561.7770321,5561.7770321,5561.7770321,5561.7770321,5561.7770321,5561.7770321,5561.7770321,5561.7770321,None,None,None,,,,,,,,,,,5558.6740294,5558.6740294,None,,,5559.747206999999,n,0.6077793999999983,5558.6740294,5558.6740294,5559.747206999999,5561.7770321,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
D,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,821,821,821,,,,,,,,,,,,,5561.7770321,5562.8408534,,,,,,,5564.8724505,5564.8724505,5564.8724505,5564.8724505,5564.8724505,5564.8724505,5564.8724505,5564.8724505,None,None,None,,,,,,,,,,,5561.7770321,5561.7770321,None,,,5562.8408534,n,0.9877850000000024,5561.7770321,5561.7770321,5562.8408534,5564.8724505,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
F,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,822,822,822,,,,,,,,,,,,,5564.8724505,,,,,,,,5568.1687573,5568.1687573,5568.1687573,5568.1687573,5568.1687573,5568.1687573,5568.1687573,5568.1687573,None,None,None,,,,,,,,,,,5564.8724505,5564.8724505,None,,,5565.9414643,c,0.6467287000011481,5564.8724505,5564.8724505,5565.9414643,5568.1687573,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
H,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,823,823,823,,,,,,,,,,,,,5568.1687573,5569.2247087999995,,,,,,,5571.2557556,5571.2557556,5571.2557556,5571.2557556,5571.2557556,5571.2557556,5571.2557556,5571.2557556,None,None,None,,,,,,,,,,,5568.1687573,5568.1687573,None,,,5569.2247087999995,n,1.1152451000004646,5568.1687573,5568.1687573,5569.2247087999995,5571.2557556,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
P,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,824,824,824,,,,,,,,,,,,,5571.2557556,,,,,,,,5574.3600437,5574.3600437,5574.3600437,5574.3600437,5574.3600437,5574.3600437,5574.3600437,5574.3600437,None,None,None,,,,,,,,,,,5571.2557556,5571.2557556,None,,,5572.3250121,n,1.078726600000408,5571.2557556,5571.2557556,5572.3250121,5574.3600437,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
H,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,825,825,825,,,,,,,,,,,,,5574.3600437,5575.424239,,,,,,,5577.6517115,5577.6517115,5577.6517115,5577.6517115,5577.6517115,5577.6517115,5577.6517115,5577.6517115,None,None,None,,,,,,,,,,,5574.3600437,5574.3600437,None,,,5575.424239,n,1.5308950000005268,5574.3600437,5574.3600437,5575.424239,5577.6517115,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
P,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,826,826,826,,,,,,,,,,,,,5577.6517115,5578.7073359999995,,,,,,,5580.9381490999995,5580.9381490999995,5580.9381490999995,5580.9381490999995,5580.9381490999995,5580.9381490999995,5580.9381490999995,5580.9381490999995,None,None,None,,,,,,,,,,,5577.6517115,5577.6517115,None,,,5578.7073359999995,c,0.9045903000003079,5577.6517115,5577.6517115,5578.7073359999995,5580.9381490999995,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
P,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,827,827,827,,,,,,,,,,,,,5580.9381490999995,5581.989074,,,,,,,5584.2117868,5584.2117868,5584.2117868,5584.2117868,5584.2117868,5584.2117868,5584.2117868,5584.2117868,None,None,None,,,,,,,,,,,5580.9381490999995,5580.9381490999995,None,,,5581.989074,n,1.2307751000004998,5580.9381490999995,5580.9381490999995,5581.989074,5584.2117868,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
W,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,828,828,828,,,,,,,,,,,,,5584.2117868,5585.2753648,,,,,,,5587.3098236999995,5587.3098236999995,5587.3098236999995,5587.3098236999995,5587.3098236999995,5587.3098236999995,5587.3098236999995,5587.3098236999995,None,None,None,,,,,,,,,,,5584.2117868,5584.2117868,None,,,5585.2753648,n,0.6092845999998815,5584.2117868,5584.2117868,5585.2753648,5587.3098236999995,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
N,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,829,829,829,,,,,,,,,,,,,5587.3098236999995,5588.3743058,,,,,,,5590.600713899999,5590.600713899999,5590.600713899999,5590.600713899999,5590.600713899999,5590.600713899999,5590.600713899999,5590.600713899999,None,None,None,,,,,,,,,,,5587.3098236999995,5587.3098236999995,None,,,5588.3743058,n,1.0707844000005196,5587.3098236999995,5587.3098236999995,5588.3743058,5590.600713899999,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
Q,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,830,830,830,,,,,,,,,,,,,5590.600713899999,5591.6586142,,,,,,,5593.6901621,5593.6901621,5593.6901621,5593.6901621,5593.6901621,5593.6901621,5593.6901621,5593.6901621,None,None,None,,,,,,,,,,,5590.600713899999,5590.600713899999,None,,,5591.6586142,n,1.2964976999998896,5590.600713899999,5590.600713899999,5591.6586142,5593.6901621,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
M,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,831,831,831,,,,,,,,,,,,,5593.6901621,,,,,,,,5596.9852492,5596.9852492,5596.9852492,5596.9852492,5596.9852492,5596.9852492,5596.9852492,5596.9852492,None,None,None,,,,,,,,,,,5593.6901621,5593.6901621,None,,,5594.757384699999,n,1.3664534000006086,5593.6901621,5593.6901621,5594.757384699999,5596.9852492,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,832,832,832,,,,,,,,,,,,,5596.9852492,5598.0510797,,,,,,,5600.084901599999,5600.084901599999,5600.084901599999,5600.084901599999,5600.084901599999,5600.084901599999,5600.084901599999,5600.084901599999,None,None,None,,,,,,,,,,,5596.9852492,5596.9852492,None,,,5598.0510797,n,0.5613754000002871,5596.9852492,5596.9852492,5598.0510797,5600.084901599999,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
M,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,833,833,833,,,,,,,,,,,,,5600.084901599999,5601.1408842,,,,,,,5603.3746706,5603.3746706,5603.3746706,5603.3746706,5603.3746706,5603.3746706,5603.3746706,5603.3746706,None,None,None,,,,,,,,,,,5600.084901599999,5600.084901599999,None,,,5601.1408842,c,0.73449230000071,5600.084901599999,5600.084901599999,5601.1408842,5603.3746706,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
