sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,letter.started,key.started,letter.stopped,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,movie.started,participant,session,date,expName,psychopyVersion,frameRate,Unnamed: 80
L_Head_Y_For,True,1.0,robot,6.0,False,False,robot_stimuli\L_Head_Y_For.mp4,12.0,,,,,,,,,0.0,806.0,806.0,806.0,,,,,,,,,,,,,1558.2258081,1559.3158093999991,,,,,,,1562.9549831000004,1562.9549831000004,1562.9549831000004,1562.9549831000004,1562.9549831000004,1562.9549831000004,1562.9549831000004,1562.9549831000004,None,None,None,,,,,,,,,,,1558.2258081,1558.2258081,None,,,1559.3158093999991,,c,1558.2258081,1558.2258081,1.874397499999759,1559.3158093999991,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Base_X_For,False,1.0,robot,6.0,False,False,robot_stimuli\R_Base_X_For.mp4,12.0,,,,,,,,,0.0,807.0,807.0,807.0,,,,,,,,,,,,,1562.9549831000004,1564.0372706999988,,,,,,,1567.5850001,1567.5850001,1567.5850001,1567.5850001,1567.5850001,1567.5850001,1567.5850001,1567.5850001,None,None,None,,,,,,,,,,,1562.9549831000004,1562.9549831000004,None,,,1564.0372706999988,,n,1562.9549831000004,1562.9549831000004,1.985638199999812,1564.0372706999988,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Base_Z_For,False,1.0,robot,6.0,False,False,robot_stimuli\R_Base_Z_For.mp4,12.0,,,,,,,,,0.0,808.0,808.0,808.0,,,,,,,,,,,,,1567.5850001,1568.6705545000004,,,,,,,1572.3024839999998,1572.3024839999998,1572.3024839999998,1572.3024839999998,1572.3024839999998,1572.3024839999998,1572.3024839999998,1572.3024839999998,None,None,None,,,,,,,,,,,1567.5850001,1567.5850001,None,,,1568.6705545000004,,n,1567.5850001,1567.5850001,2.2944098000007216,1568.6705545000004,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Base_X_Back,False,1.0,robot,6.0,False,False,robot_stimuli\R_Base_X_Back.mp4,12.0,,,,,,,,,0.0,809.0,809.0,809.0,,,,,,,,,,,,,1572.3024839999998,1573.3859788000009,,,,,,,1577.0265397000005,1577.0265397000005,1577.0265397000005,1577.0265397000005,1577.0265397000005,1577.0265397000005,1577.0265397000005,1577.0265397000005,None,None,None,,,,,,,,,,,1572.3024839999998,1572.3024839999998,None,,,1573.3859788000009,,n,1572.3024839999998,1572.3024839999998,1.811593500002345,1573.3859788000009,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Head_Z_For,False,1.0,robot,6.0,False,False,robot_stimuli\R_Head_Z_For.mp4,12.0,,,,,,,,,0.0,810.0,810.0,810.0,,,,,,,,,,,,,1577.0265397000005,1578.1039980999994,,,,,,,1581.7550020999988,1581.7550020999988,1581.7550020999988,1581.7550020999988,1581.7550020999988,1581.7550020999988,1581.7550020999988,1581.7550020999988,None,None,None,,,,,,,,,,,1577.0265397000005,1577.0265397000005,None,,,1578.1039980999994,,n,1577.0265397000005,1577.0265397000005,2.070228999997198,1578.1039980999994,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Base_Z_For,False,1.0,robot,6.0,False,False,robot_stimuli\R_Base_Z_For.mp4,12.0,,,,,,,,,0.0,811.0,811.0,811.0,,,,,,,,,,,,,1581.7550020999988,1582.837436400001,,,,,,,1586.4883401000006,1586.4883401000006,1586.4883401000006,1586.4883401000006,1586.4883401000006,1586.4883401000006,1586.4883401000006,1586.4883401000006,None,None,None,,,,,,,,,,,1581.7550020999988,1581.7550020999988,None,,,1582.837436400001,,n,1581.7550020999988,1581.7550020999988,1.048246599999402,1582.837436400001,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Head_Y_Back,False,1.0,robot,6.0,False,False,robot_stimuli\R_Head_Y_Back.mp4,12.0,,,,,,,,,0.0,812.0,812.0,812.0,,,,,,,,,,,,,1586.4883401000006,1587.5709298000002,,,,,,,1591.2008422,1591.2008422,1591.2008422,1591.2008422,1591.2008422,1591.2008422,1591.2008422,1591.2008422,None,None,None,,,,,,,,,,,1586.4883401000006,1586.4883401000006,None,,,1587.5709298000002,,n,1586.4883401000006,1586.4883401000006,2.091890799998509,1587.5709298000002,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Head_Z_Back,False,1.0,robot,6.0,False,False,robot_stimuli\R_Head_Z_Back.mp4,12.0,,,,,,,,,0.0,813.0,813.0,813.0,,,,,,,,,,,,,1591.2008422,1592.2896637000013,,,,,,,1595.936965199999,1595.936965199999,1595.936965199999,1595.936965199999,1595.936965199999,1595.936965199999,1595.936965199999,1595.936965199999,None,None,None,,,,,,,,,,,1591.2008422,1591.2008422,None,,,1592.2896637000013,,n,1591.2008422,1591.2008422,2.572026199999528,1592.2896637000013,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Base_Y_Back,False,1.0,robot,6.0,False,False,robot_stimuli\L_Base_Y_Back.mp4,12.0,,,,,,,,,0.0,814.0,814.0,814.0,,,,,,,,,,,,,1595.936965199999,1597.0242641000004,,,,,,,1600.6084435000012,1600.6084435000012,1600.6084435000012,1600.6084435000012,1600.6084435000012,1600.6084435000012,1600.6084435000012,1600.6084435000012,None,None,None,,,,,,,,,,,1595.936965199999,1595.936965199999,None,,,1597.0242641000004,,n,1595.936965199999,1595.936965199999,1.093465300000389,1597.0242641000004,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Arm_Y_Back,False,1.0,robot,6.0,False,False,robot_stimuli\R_Arm_Y_Back.mp4,12.0,,,,,,,,,0.0,815.0,815.0,815.0,,,,,,,,,,,,,1600.6084435000012,1601.6870407999995,,,,,,,1605.3165659000006,1605.3165659000006,1605.3165659000006,1605.3165659000006,1605.3165659000006,1605.3165659000006,1605.3165659000006,1605.3165659000006,None,None,None,,,,,,,,,,,1600.6084435000012,1600.6084435000012,None,,,1601.6870407999995,,n,1600.6084435000012,1600.6084435000012,1.5031041000002006,1601.6870407999995,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Base_Z_For,False,1.0,robot,6.0,False,False,robot_stimuli\R_Base_Z_For.mp4,12.0,,,,,,,,,0.0,816.0,816.0,816.0,,,,,,,,,,,,,1605.3165659000006,1606.4053209999984,,,,,,,1610.0553406,1610.0553406,1610.0553406,1610.0553406,1610.0553406,1610.0553406,1610.0553406,1610.0553406,None,None,None,,,,,,,,,,,1605.3165659000006,1605.3165659000006,None,,,1606.4053209999984,,n,1605.3165659000006,1605.3165659000006,1.1689994000007573,1606.4053209999984,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Base_Y_Back,False,1.0,robot,6.0,False,False,robot_stimuli\L_Base_Y_Back.mp4,12.0,,,,,,,,,0.0,817.0,817.0,817.0,,,,,,,,,,,,,1610.0553406,1611.1370997000013,,,,,,,1614.7203168000017,1614.7203168000017,1614.7203168000017,1614.7203168000017,1614.7203168000017,1614.7203168000017,1614.7203168000017,1614.7203168000017,None,None,None,,,,,,,,,,,1610.0553406,1610.0553406,None,,,1611.1370997000013,,n,1610.0553406,1610.0553406,1.637187600001198,1611.1370997000013,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Arm_X_Back,False,1.0,robot,6.0,False,False,robot_stimuli\L_Arm_X_Back.mp4,12.0,,,,,,,,,0.0,818.0,818.0,818.0,,,,,,,,,,,,,1614.7203168000017,1615.8092881000011,,,,,,,1619.4589066000008,1619.4589066000008,1619.4589066000008,1619.4589066000008,1619.4589066000008,1619.4589066000008,1619.4589066000008,1619.4589066000008,None,None,None,,,,,,,,,,,1614.7203168000017,1614.7203168000017,None,,,1615.8092881000011,,n,1614.7203168000017,1614.7203168000017,1.2769126999992295,1615.8092881000011,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Head_Y_Back,False,1.0,robot,6.0,False,False,robot_stimuli\R_Head_Y_Back.mp4,12.0,,,,,,,,,0.0,819.0,819.0,819.0,,,,,,,,,,,,,1619.4589066000008,1620.537189999999,,,,,,,1624.1669548999998,1624.1669548999998,1624.1669548999998,1624.1669548999998,1624.1669548999998,1624.1669548999998,1624.1669548999998,1624.1669548999998,None,None,None,,,,,,,,,,,1619.4589066000008,1619.4589066000008,None,,,1620.537189999999,,n,1619.4589066000008,1619.4589066000008,1.0449846999981671,1620.537189999999,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Torso_X_Back,False,1.0,robot,6.0,False,False,robot_stimuli\L_Torso_X_Back.mp4,12.0,,,,,,,,,0.0,820.0,820.0,820.0,,,,,,,,,,,,,1624.1669548999998,1625.2592055999994,,,,,,,1628.9094092999983,1628.9094092999983,1628.9094092999983,1628.9094092999983,1628.9094092999983,1628.9094092999983,1628.9094092999983,1628.9094092999983,None,None,None,,,,,,,,,,,1624.1669548999998,1624.1669548999998,None,,,1625.2592055999994,,n,1624.1669548999998,1624.1669548999998,2.474908799998957,1625.2592055999994,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Base_Z_Back,False,1.0,robot,6.0,False,False,robot_stimuli\R_Base_Z_Back.mp4,12.0,,,,,,,,,0.0,821.0,821.0,821.0,,,,,,,,,,,,,1628.9094092999983,1629.987516199999,,,,,,,1633.538643,1633.538643,1633.538643,1633.538643,1633.538643,1633.538643,1633.538643,1633.538643,None,None,None,,,,,,,,,,,1628.9094092999983,1628.9094092999983,None,,,1629.987516199999,,n,1628.9094092999983,1628.9094092999983,2.331396699999459,1629.987516199999,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Torso_Y_Back,False,1.0,robot,6.0,False,False,robot_stimuli\L_Torso_Y_Back.mp4,12.0,,,,,,,,,0.0,822.0,822.0,822.0,,,,,,,,,,,,,1633.538643,1634.6214017999991,,,,,,,1638.1363496000013,1638.1363496000013,1638.1363496000013,1638.1363496000013,1638.1363496000013,1638.1363496000013,1638.1363496000013,1638.1363496000013,None,None,None,,,,,,,,,,,1633.538643,1633.538643,None,,,1634.6214017999991,,n,1633.538643,1633.538643,2.033225700000912,1634.6214017999991,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Torso_Y_Back,True,1.0,robot,6.0,False,False,robot_stimuli\L_Torso_Y_Back.mp4,12.0,,,,,,,,,0.0,823.0,823.0,823.0,,,,,,,,,,,,,1638.1363496000013,1639.217949599999,,,,,,,1642.7238675000008,1642.7238675000008,1642.7238675000008,1642.7238675000008,1642.7238675000008,1642.7238675000008,1642.7238675000008,1642.7238675000008,None,None,None,,,,,,,,,,,1638.1363496000013,1638.1363496000013,None,,,1639.217949599999,,c,1638.1363496000013,1638.1363496000013,2.100611699999717,1639.217949599999,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Torso_Z_Back,False,1.0,robot,6.0,False,False,robot_stimuli\L_Torso_Z_Back.mp4,12.0,,,,,,,,,0.0,824.0,824.0,824.0,,,,,,,,,,,,,1642.7238675000008,1643.8051014000011,,,,,,,1647.3224037,1647.3224037,1647.3224037,1647.3224037,1647.3224037,1647.3224037,1647.3224037,1647.3224037,None,None,None,,,,,,,,,,,1642.7238675000008,1642.7238675000008,None,,,1643.8051014000011,,n,1642.7238675000008,1642.7238675000008,1.689365899997938,1643.8051014000011,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Torso_X_For,False,1.0,robot,6.0,False,False,robot_stimuli\L_Torso_X_For.mp4,12.0,,,,,,,,,0.0,825.0,825.0,825.0,,,,,,,,,,,,,1647.3224037,1648.404842100001,,,,,,,1652.0560578000004,1652.0560578000004,1652.0560578000004,1652.0560578000004,1652.0560578000004,1652.0560578000004,1652.0560578000004,1652.0560578000004,None,None,None,,,,,,,,,,,1647.3224037,1647.3224037,None,,,1648.404842100001,,n,1647.3224037,1647.3224037,2.3857537000003504,1648.404842100001,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Torso_X_For,True,1.0,robot,6.0,False,False,robot_stimuli\L_Torso_X_For.mp4,12.0,,,,,,,,,0.0,826.0,826.0,826.0,,,,,,,,,,,,,1652.0560578000004,1653.1388312999989,,,,,,,1656.7888209999985,1656.7888209999985,1656.7888209999985,1656.7888209999985,1656.7888209999985,1656.7888209999985,1656.7888209999985,1656.7888209999985,None,None,None,,,,,,,,,,,1652.0560578000004,1652.0560578000004,None,,,1653.1388312999989,,c,1652.0560578000004,1652.0560578000004,1.9958052999973008,1653.1388312999989,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Arm_X_Back,False,1.0,robot,6.0,False,False,robot_stimuli\L_Arm_X_Back.mp4,12.0,,,,,,,,,0.0,827.0,827.0,827.0,,,,,,,,,,,,,1656.7888209999985,1657.8704626,,,,,,,1661.5070505000003,1661.5070505000003,1661.5070505000003,1661.5070505000003,1661.5070505000003,1661.5070505000003,1661.5070505000003,1661.5070505000003,None,None,None,,,,,,,,,,,1656.7888209999985,1656.7888209999985,None,,,1657.8704626,,n,1656.7888209999985,1656.7888209999985,1.2478943999994954,1657.8704626,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Head_Y_For,False,1.0,robot,6.0,False,False,robot_stimuli\L_Head_Y_For.mp4,12.0,,,,,,,,,0.0,828.0,828.0,828.0,,,,,,,,,,,,,1661.5070505000003,1662.5874908000003,,,,,,,1666.227021499999,1666.227021499999,1666.227021499999,1666.227021499999,1666.227021499999,1666.227021499999,1666.227021499999,1666.227021499999,None,None,None,,,,,,,,,,,1661.5070505000003,1661.5070505000003,None,,,1662.5874908000003,,n,1661.5070505000003,1661.5070505000003,0.8104462000010244,1662.5874908000003,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Base_Y_For,False,1.0,robot,6.0,False,False,robot_stimuli\R_Base_Y_For.mp4,12.0,,,,,,,,,0.0,829.0,829.0,829.0,,,,,,,,,,,,,1666.227021499999,1667.3052893999993,,,,,,,1670.955417199999,1670.955417199999,1670.955417199999,1670.955417199999,1670.955417199999,1670.955417199999,1670.955417199999,1670.955417199999,None,None,None,,,,,,,,,,,1666.227021499999,1666.227021499999,None,,,1667.3052893999993,,n,1666.227021499999,1666.227021499999,1.053567800001474,1667.3052893999993,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Base_Y_For,True,1.0,robot,6.0,False,False,robot_stimuli\R_Base_Y_For.mp4,12.0,,,,,,,,,0.0,830.0,830.0,830.0,,,,,,,,,,,,,1670.955417199999,1672.0341826000003,,,,,,,1675.6728844999998,1675.6728844999998,1675.6728844999998,1675.6728844999998,1675.6728844999998,1675.6728844999998,1675.6728844999998,1675.6728844999998,None,None,None,,,,,,,,,,,1670.955417199999,1670.955417199999,None,,,1672.0341826000003,,c,1670.955417199999,1670.955417199999,1.6525604000016756,1672.0341826000003,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Base_Y_Back,False,1.0,robot,6.0,False,False,robot_stimuli\L_Base_Y_Back.mp4,12.0,,,,,,,,,0.0,831.0,831.0,831.0,,,,,,,,,,,,,1675.6728844999998,1676.7558408000004,,,,,,,1680.3388702999982,1680.3388702999982,1680.3388702999982,1680.3388702999982,1680.3388702999982,1680.3388702999982,1680.3388702999982,1680.3388702999982,None,None,None,,,,,,,,,,,1675.6728844999998,1675.6728844999998,None,,,1676.7558408000004,,n,1675.6728844999998,1675.6728844999998,2.2413272999983747,1676.7558408000004,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Base_Y_Back,True,1.0,robot,6.0,False,False,robot_stimuli\L_Base_Y_Back.mp4,12.0,,,,,,,,,0.0,832.0,832.0,832.0,,,,,,,,,,,,,1680.3388702999982,1681.4179354000007,,,,,,,1684.9912283999984,1684.9912283999984,1684.9912283999984,1684.9912283999984,1684.9912283999984,1684.9912283999984,1684.9912283999984,1684.9912283999984,None,None,None,,,,,,,,,,,1680.3388702999982,1680.3388702999982,None,,,1681.4179354000007,,c,1680.3388702999982,1680.3388702999982,1.931693599999562,1681.4179354000007,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Torso_Z_For,False,1.0,robot,6.0,False,False,robot_stimuli\R_Torso_Z_For.mp4,12.0,,,,,,,,,0.0,833.0,833.0,833.0,,,,,,,,,,,,,1684.9912283999984,1686.0703240000005,,,,,,,1689.7104989,1689.7104989,1689.7104989,1689.7104989,1689.7104989,1689.7104989,1689.7104989,1689.7104989,None,None,None,,,,,,,,,,,1684.9912283999984,1684.9912283999984,None,,,1686.0703240000005,,n,1684.9912283999984,1684.9912283999984,2.2871368000014627,1686.0703240000005,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Head_Z_For,False,1.0,robot,6.0,False,False,robot_stimuli\R_Head_Z_For.mp4,12.0,,,,,,,,,0.0,834.0,834.0,834.0,,,,,,,,,,,,,1689.7104989,1690.7876813000005,,,,,,,1694.4366403999993,1694.4366403999993,1694.4366403999993,1694.4366403999993,1694.4366403999993,1694.4366403999993,1694.4366403999993,1694.4366403999993,None,None,None,,,,,,,,,,,1689.7104989,1689.7104989,None,,,1690.7876813000005,,n,1689.7104989,1689.7104989,0.9067184999985328,1690.7876813000005,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Head_Z_For,False,1.0,robot,6.0,False,False,robot_stimuli\L_Head_Z_For.mp4,12.0,,,,,,,,,0.0,835.0,835.0,835.0,,,,,,,,,,,,,1694.4366403999993,1695.526664500001,,,,,,,1699.1765778000008,1699.1765778000008,1699.1765778000008,1699.1765778000008,1699.1765778000008,1699.1765778000008,1699.1765778000008,1699.1765778000008,None,None,None,,,,,,,,,,,1694.4366403999993,1694.4366403999993,None,,,1695.526664500001,,n,1694.4366403999993,1694.4366403999993,0.8317347999982303,1695.526664500001,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Base_Z_For,False,1.0,robot,6.0,False,False,robot_stimuli\L_Base_Z_For.mp4,12.0,,,,,,,,,0.0,836.0,836.0,836.0,,,,,,,,,,,,,1699.1765778000008,1700.2539166999995,,,,,,,1703.8936267999998,1703.8936267999998,1703.8936267999998,1703.8936267999998,1703.8936267999998,1703.8936267999998,1703.8936267999998,1703.8936267999998,None,None,None,,,,,,,,,,,1699.1765778000008,1699.1765778000008,None,,,1700.2539166999995,,n,1699.1765778000008,1699.1765778000008,1.216663700000936,1700.2539166999995,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Torso_Z_Back,False,1.0,robot,6.0,False,False,robot_stimuli\R_Torso_Z_Back.mp4,12.0,,,,,,,,,0.0,837.0,837.0,837.0,,,,,,,,,,,,,1703.8936267999998,1704.9720854000009,,,,,,,1708.6206334999988,1708.6206334999988,1708.6206334999988,1708.6206334999988,1708.6206334999988,1708.6206334999988,1708.6206334999988,1708.6206334999988,None,None,None,,,,,,,,,,,1703.8936267999998,1703.8936267999998,None,,,1704.9720854000009,,n,1703.8936267999998,1703.8936267999998,2.4187290999980178,1704.9720854000009,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Torso_Z_Back,True,1.0,robot,6.0,False,False,robot_stimuli\R_Torso_Z_Back.mp4,12.0,,,,,,,,,0.0,838.0,838.0,838.0,,,,,,,,,,,,,1708.6206334999988,1709.7035496999997,,,,,,,1713.3418620000011,1713.3418620000011,1713.3418620000011,1713.3418620000011,1713.3418620000011,1713.3418620000011,1713.3418620000011,1713.3418620000011,None,None,None,,,,,,,,,,,1708.6206334999988,1708.6206334999988,None,,,1709.7035496999997,,c,1708.6206334999988,1708.6206334999988,1.8150014000020749,1709.7035496999997,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Torso_Y_For,False,1.0,robot,6.0,False,False,robot_stimuli\L_Torso_Y_For.mp4,12.0,,,,,,,,,0.0,839.0,839.0,839.0,,,,,,,,,,,,,1713.3418620000011,1714.4209378999983,,,,,,,1718.0510031999984,1718.0510031999984,1718.0510031999984,1718.0510031999984,1718.0510031999984,1718.0510031999984,1718.0510031999984,1718.0510031999984,None,None,None,,,,,,,,,,,1713.3418620000011,1713.3418620000011,None,,,1714.4209378999983,,n,1713.3418620000011,1713.3418620000011,1.6889787999971304,1714.4209378999983,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Torso_Y_For,True,1.0,robot,6.0,False,False,robot_stimuli\L_Torso_Y_For.mp4,12.0,,,,,,,,,0.0,840.0,840.0,840.0,,,,,,,,,,,,,1718.0510031999984,1719.1346011999997,,,,,,,1722.7737261000002,1722.7737261000002,1722.7737261000002,1722.7737261000002,1722.7737261000002,1722.7737261000002,1722.7737261000002,1722.7737261000002,None,None,None,,,,,,,,,,,1718.0510031999984,1718.0510031999984,None,,,1719.1346011999997,,c,1718.0510031999984,1718.0510031999984,1.6399354999994102,1719.1346011999997,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Head_Y_Back,False,1.0,robot,6.0,False,False,robot_stimuli\R_Head_Y_Back.mp4,12.0,,,,,,,,,0.0,841.0,841.0,841.0,,,,,,,,,,,,,1722.7737261000002,1723.8536435999995,,,,,,,1727.4914820000013,1727.4914820000013,1727.4914820000013,1727.4914820000013,1727.4914820000013,1727.4914820000013,1727.4914820000013,1727.4914820000013,None,None,None,,,,,,,,,,,1722.7737261000002,1722.7737261000002,None,,,1723.8536435999995,,n,1722.7737261000002,1722.7737261000002,0.9513326000014786,1723.8536435999995,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Torso_X_For,False,1.0,robot,6.0,False,False,robot_stimuli\R_Torso_X_For.mp4,12.0,,,,,,,,,0.0,842.0,842.0,842.0,,,,,,,,,,,,,1727.4914820000013,1728.6375335999985,,,,,,,1732.2758464,1732.2758464,1732.2758464,1732.2758464,1732.2758464,1732.2758464,1732.2758464,1732.2758464,None,None,None,,,,,,,,,,,1727.4914820000013,1727.4914820000013,None,,,1728.6375335999985,,n,1727.4914820000013,1727.4914820000013,2.3131539999994857,1728.6375335999985,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
R_Torso_X_For,True,1.0,robot,6.0,False,False,robot_stimuli\R_Torso_X_For.mp4,12.0,,,,,,,,,0.0,843.0,843.0,843.0,,,,,,,,,,,,,1732.2758464,1733.3500015999998,,,,,,,1736.9889353,1736.9889353,1736.9889353,1736.9889353,1736.9889353,1736.9889353,1736.9889353,1736.9889353,None,None,None,,,,,,,,,,,1732.2758464,1732.2758464,None,,,1733.3500015999998,,c,1732.2758464,1732.2758464,1.8246375000017,1733.3500015999998,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Base_X_Back,False,1.0,robot,6.0,False,False,robot_stimuli\L_Base_X_Back.mp4,12.0,,,,,,,,,0.0,844.0,844.0,844.0,,,,,,,,,,,,,1736.9889353,1738.0737081000009,,,,,,,1741.690797299998,1741.690797299998,1741.690797299998,1741.690797299998,1741.690797299998,1741.690797299998,1741.690797299998,1741.690797299998,None,None,None,,,,,,,,,,,1736.9889353,1736.9889353,None,,,1738.0737081000009,,n,1736.9889353,1736.9889353,1.8208119999981136,1738.0737081000009,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
L_Base_X_Back,True,1.0,robot,6.0,False,False,robot_stimuli\L_Base_X_Back.mp4,12.0,,,,,,,,,0.0,845.0,845.0,845.0,,,,,,,,,,,,,1741.690797299998,1742.7678309000005,,,,,,,1746.3741334000006,1746.3741334000006,1746.3741334000006,1746.3741334000006,1746.3741334000006,1746.3741334000006,1746.3741334000006,1746.3741334000006,None,None,None,,,,,,,,,,,1741.690797299998,1741.690797299998,None,,,1742.7678309000005,,c,1741.690797299998,1741.690797299998,1.7331984999982524,1742.7678309000005,12,1,2024-06-18_17h50.21.510,robot_nback_sign,2022.2.5,59.94564129247965,
